ra,dec,pmra,pmdec,parallax,parallax_over_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ruwe,teff_gspphot,bp_rp,absolute_G
201.82624153046112,-47.54076419051825,-3.013273948334766,-6.746195074252087,0.205595971805619,5.3185754,14.717297,14.773147,14.472346,0.99687076,9931.095,0.3008009999999999,1.2823700068756843
201.84433602746185,-47.52972592798776,-4.31683937793971,-6.533126564844716,0.2655246707496229,4.140634,15.746812,15.973889,14.884423,1.2122276,5790.503,1.0894659999999998,2.867336394934087
201.87330445647112,-47.50981293472168,-2.9906572428832865,-7.004716128217334,0.2713958047452267,4.9948354,15.950813,16.173487,15.118776,1.0752108,5775.5117,1.054711000000001,3.118828650110112
201.92583702676356,-47.50917382180457,-2.927434285188519,-7.112506032983165,0.2899159358901894,5.062719,16.171545,16.562048,15.481565,1.122541,5392.1113,1.080483000000001,3.4829054399857355
201.92792648322967,-47.50659599557715,-3.0164001899797075,-6.464951863920614,0.4207772134441776,5.861878,16.39276,16.750786,15.714287,1.2859125,5875.4263,1.036499000000001,4.513021066096712
201.89801544734988,-47.499133684365965,-3.7444362933225706,-6.764467644372294,0.2497658118208531,3.322853,16.74516,17.094833,16.01635,1.1163076,5565.5024,1.078483000000002,3.7328249573465158
201.95681453216977,-47.47655477433126,-4.018108828523879,-7.23022012635372,0.100127509640706,5.226649,13.536256,14.063514,12.842565,0.9595562,5789.292,1.2209489999999992,-1.4609769271002833
202.002089547738,-47.529244662153275,-3.686850130822246,-7.158795387401452,0.0834692008128512,3.620728,14.224269,14.790326,13.504125,1.0708908,5760.2593,1.2862010000000001,-1.1680997234504389
202.0034147108292,-47.52714793478057,-2.9580741358876965,-7.082410241932194,0.1433552629064522,3.7687218,15.610428,16.02834,14.95171,0.9591137,5688.9683,1.0766299999999998,1.3924962076986933
202.04879880700824,-47.50290642653824,-2.4551700015180797,-6.984988053037689,0.5588939423094207,5.2429566,17.697777,17.98162,17.146833,1.0533633,5608.3003,0.8347869999999986,6.434424012242623
202.04600645362305,-47.49533666132027,-3.0486878700494264,-7.309131758884698,0.1290088141696932,5.971086,14.3061495,14.8661585,13.596091,0.9030489,5639.0063,1.2700674999999997,-0.1407535836010254
202.01141102119607,-47.49799203672704,-3.2332453905344667,-7.030627512201484,0.2683147003657055,4.76427,16.051641,16.435852,15.332411,1.3086841,5362.8823,1.1034410000000001,3.1948633367628663
201.98848458321092,-47.48570457536893,-3.2909734645037387,-6.710554471330068,0.1477539872569167,9.60895,13.145681,13.694151,12.4351015,0.9949849,6099.4976,1.2590494999999997,-1.0066229525613934
202.0094496710853,-47.4712013672967,-3.923336609239878,-7.120705751860509,0.1884062468715416,3.5001295,15.997257,16.378485,15.307204,1.1205544,5783.247,1.0712810000000008,2.372733491670248
201.98550072580215,-47.47515722588098,-3.628645186295769,-6.625307096587131,0.5798927254466463,3.097057,18.440691,18.745605,17.890524,1.0477381,5627.9316,0.855081000000002,7.2574293035428035
201.9856664444182,-47.48300891624383,-3.2706494082608693,-6.832988631637784,0.1022868070741131,5.2762365,13.58428,14.153244,12.866234,1.1775324,5134.505,1.2870100000000004,-1.3666218893277176
202.02026803689913,-47.450409381316085,-3.3804422550952076,-6.951107782056873,0.1875848108219779,3.2982156,16.225538,16.177889,16.12856,1.0496122,15098.411,0.04932900000000018,2.5915263481666546
202.05388168060648,-47.44605745266463,-3.3713081928559583,-6.723034069727333,0.2603241803420337,4.415872,16.184498,16.633287,15.53589,0.99766713,6057.9375,1.097396999999999,3.262070548217853
201.4128698957299,-47.577605044006695,-3.045973009495559,-6.611109539675448,0.1436816405681387,3.094934,15.656642,16.12165,15.015414,0.8502322,5900.9893,1.106235999999999,1.4436483907984314
201.35299525095667,-47.51525539626597,-3.304541157040042,-7.392047375513576,0.1645245425877607,3.8600907,15.732484,16.213419,15.084685,1.0124652,5511.636,1.128733999999998,1.813637460226369
201.36420465319227,-47.492916688635944,-3.589837091438726,-6.563173229400936,0.7082089418904386,5.961821,17.534475,17.8666,16.997717,1.1372737,5459.3403,0.8688829999999967,6.785282029430139
201.33306034207035,-47.46179040093472,-2.8257359287724704,-6.5026372649733695,0.4458622722078416,3.5800302,17.526455,17.882557,16.87411,1.1639751,5525.524,1.0084469999999968,5.772458624753668
201.56781080787368,-47.65148845669883,-3.4889955876921315,-6.645840589879521,0.4938352373120331,3.7968166,17.307596,17.557383,16.668587,1.1515771,5768.49,0.8887960000000028,5.7755063775966065
201.62042702994304,-47.62613697209709,-3.1297374884632716,-5.933375903859497,0.365235916258489,3.2550592,17.365137,17.682978,16.824688,0.9749304,5489.556,0.8582900000000002,5.178004391215804
201.50723828384724,-47.67600957923888,-4.086157454524282,-6.510300414033155,0.2148906340411704,9.96691,11.267759,12.049693,10.405731,0.91376007,5019.1445,1.6439620000000001,-2.0711535636055682
201.61486178609357,-47.58657681768255,-3.5030579963666577,-6.634583130927467,0.3923902921921295,4.150028,16.434006,16.658497,15.597316,1.241287,5407.392,1.0611810000000013,4.40259727157801
201.57965311116467,-47.58776044519336,-2.3675121227212204,-5.771625337231424,0.666479002075261,3.4390256,18.051067,18.295017,17.422102,1.0332369,5557.006,0.8729150000000025,7.169999355947446
201.6496649337784,-47.60220636431266,-3.71341157430581,-6.556289176572228,0.2060215503002599,3.1570008,16.06371,16.442148,15.385268,1.142796,5647.2065,1.0568799999999996,2.6332732544422264
201.67230283255012,-47.59143221879252,-3.21395740784269,-6.556707729195034,0.1381662015230154,5.795298,14.022635,14.524921,13.310766,1.036189,5850.4917,1.2141550000000016,-0.27535590952853006
201.6740002684152,-47.579111200321165,-3.3204301101066536,-6.225754734102802,0.202675329798183,4.799645,15.374659,15.380185,15.211293,0.9882808,12292.1875,0.16889200000000137,1.9086634419217035
201.7460093720086,-47.58311082523222,-2.667962968870053,-7.076249710813985,1.2052055074985242,7.527385,17.541557,17.736568,16.78317,1.3593471,5470.495,0.953398,7.946862538134514
201.66208640652604,-47.57014150823357,-2.7961220057642273,-6.947036910666502,0.2664152813360604,9.115044,14.210173,14.688299,13.492334,1.1879774,5994.4165,1.195965000000001,1.337968659728345
201.64621551444236,-47.53273420763509,-4.310679370027552,-7.649967416109508,0.2021847936531962,7.272567,12.339404,12.967362,11.532729,1.0227865,5709.323,1.4346329999999998,-1.131853554329581
201.6720970098296,-47.520871444465314,-3.361500029642341,-6.041231319270183,0.2099214337858196,6.961239,13.2999935,13.795949,12.506633,1.1341081,23811.0,1.2893159999999995,-0.08972258008297374
201.74175757790093,-47.5184811485069,-4.046114848838144,-6.1532241701650845,0.1571055017508806,4.5631247,11.477451,12.211009,10.583835,1.0427643,5028.359,1.6271740000000001,-2.541592029662948
201.45794932396305,-47.6121726125288,-3.1296551606894294,-5.985501630918982,0.2753519949901439,5.6672115,15.319358,15.316281,15.135751,1.2899652,11423.793,0.1805299999999992,2.518799136973236
201.46634845920505,-47.61149508270054,-3.678020691996504,-5.969086756173793,0.2488292046693699,3.9228437,16.367336,16.807247,15.686037,1.0375304,5222.02,1.1212099999999996,3.34684275715194
201.48162840658196,-47.566687847141296,-4.390787896561162,-6.126857195313413,0.9753650273805932,3.1916058,18.35647,18.56127,17.759882,1.3703785,5451.425,0.8013879999999993,8.302305897512515
201.42828971478903,-47.54184062596645,-3.6224687791686287,-6.868127228632757,0.2096661433091285,3.9564838,15.731822,16.181398,15.091819,1.138442,5937.2563,1.0895790000000023,2.339463533320213
201.46523206713096,-47.53575438993404,-2.672538758542497,-6.28690810140377,0.1911628869610563,6.453359,13.097586,13.678,12.360459,1.265964,5733.389,1.3175410000000003,-0.49539609671487383
201.518873324171,-47.52169188720432,-4.223183647380063,-5.965102670733374,0.2673598677503707,3.1519594,16.360155,16.667606,15.639613,1.0783855,5936.109,1.0279929999999986,3.4956360886274425
201.63072107036737,-47.527085085430144,-3.1699650518631652,-7.016132478249204,0.1056182340192001,3.3011708,14.092937,14.504609,13.299711,1.1237359,5540.3135,1.204898,-0.7883684918558949
201.63031783331337,-47.50750027706174,-3.5249074850648547,-5.7745523055658365,0.1351032847119085,5.087218,12.329706,13.124409,11.415629,1.1662681,4662.258,1.7087800000000009,-2.0169644601113497
201.59334312874208,-47.51593144416973,-3.971194832116366,-6.71006788553424,0.2706329345196449,4.9904594,14.7755165,14.8400955,14.491344,1.1136222,10229.801,0.34875150000000055,1.9374197334771992
201.59519310304375,-47.48066026916183,-3.873586770849158,-7.524892738422444,0.3720726570952581,4.769399,16.091307,16.15597,15.128905,1.1236724,6516.905,1.0270650000000003,3.9444457786353695
201.5994698791447,-47.47509593072558,-3.7896290646013937,-6.62247834187451,0.1426638472970918,3.9208615,14.178686,14.574404,13.379418,1.3208658,5666.2026,1.194986,-0.04974434145584894
201.72891317170888,-47.40621705568768,-3.017995367843466,-6.790791825253839,0.2382318418195612,6.785126,11.209016,12.046183,10.31224,1.2939944,4603.646,1.733943,-1.9059849581301567
201.73262633903093,-47.40530651662342,-2.8389807196702916,-7.518846814593241,0.1552986233305617,4.633128,13.431855,13.933155,12.670675,1.1641132,5951.3604,1.26248,-0.6123069706357143
201.64546335224932,-47.408949244084056,-3.2707512457090733,-6.789928889433556,0.262302117319122,4.830484,15.100013,15.489111,14.363827,1.2345941,5855.4336,1.1252839999999988,2.1940219812838286
201.87186642608293,-47.49242237602972,-2.6919338765232306,-7.553670806726321,0.189246753974626,7.418345,14.161383,14.667697,13.431125,0.97874,5696.281,1.2365720000000007,0.5465251953388073
201.845541861528,-47.46701162280572,-3.362220070960682,-6.709738704988556,0.1493574130810742,4.4486876,14.580786,15.037106,13.855078,1.0477723,5846.2793,1.182027999999999,0.451919914423101
201.89474405928215,-47.48151846412929,-3.0903655716240768,-6.860403795197378,0.1953788610486699,4.739228,15.475537,15.932359,14.811204,1.0212766,5833.7915,1.121155,1.9299248678825478
201.91242427170567,-47.452694882241246,-2.8304594104210974,-7.370011336676768,0.931010935708169,3.063731,18.564545,18.929792,18.082579,0.9833966,5374.831,0.847213,8.409318911296726
201.93248364346368,-47.44465485758919,-3.703951117137941,-6.692564632136195,0.7549316303157299,6.0364094,17.579945,17.624746,16.775965,1.1796091,5543.2188,0.8487809999999989,6.969483109661784
201.8760368279196,-47.46212942068926,-2.338694750396442,-7.424588725621085,0.1318898833210566,4.235187,14.882167,14.973555,14.683359,1.0421835,9248.552,0.2901959999999999,0.48322442025103385
201.8844852709964,-47.45830818992897,-2.938265879066409,-6.4460695345229055,0.1398197604919522,6.1325226,13.973029,14.443151,13.309412,1.0173662,6005.0024,1.1337390000000003,-0.2991282307143788
201.8974457756067,-47.45251954166018,-2.4854785767987435,-7.271883995765931,1.0427237918750702,4.6721025,18.091328,18.307364,17.410559,1.271209,5574.906,0.8968050000000005,8.182174414852224
201.9251687202942,-47.42148779586117,-2.3940201055893473,-6.533691301220356,0.4971102215641546,4.4030027,17.452988,17.819445,16.812325,0.9997855,5465.146,1.0071200000000005,5.935251465898874
201.8028225092274,-47.46713607961602,-3.344350795017304,-6.7590570695148955,0.1518756658139342,4.0844154,13.202337,13.802706,12.377065,1.2402377,4827.4067,1.4256410000000006,-0.8902220256606128
201.8277914907307,-47.4732150223415,-3.609054781318677,-7.592783700423519,0.2596491648798807,6.4305196,14.5451765,14.626111,14.050692,1.3207026,12117.941,0.5754190000000001,1.6171111504719988
201.84316073424608,-47.45903917222688,-4.097525493393162,-7.5332478896847235,0.1506309250707702,4.1987495,14.79135,14.888231,14.564698,1.0001618,9473.762,0.3235329999999994,0.6809207161899309
201.81048956042815,-47.447845293571994,-3.025811733874789,-6.569700714698292,0.1448488085607194,4.3345895,13.015556,13.585021,12.242636,1.2825459,4670.1704,1.3423850000000002,-1.1798693634551576
201.82262464854105,-47.44019247702223,-2.9298903817050475,-7.045296246850242,0.4017107079662985,4.2586155,16.708372,16.927551,15.888344,1.0881388,5716.6187,1.039207000000001,4.727939042012787
201.8305444767128,-47.413397791406354,-3.8397311286969615,-7.23580225295043,0.106957282952219,3.724784,13.996131,14.406492,13.352443,0.97533166,6284.8516,1.054049000000001,-0.8578171901853935
201.8697416828474,-47.44300107364701,-3.868814318050621,-6.679709344822983,0.1765125724917291,6.465333,14.551966,15.026225,13.82297,1.0865815,5324.2686,1.2032550000000004,0.7858442219710788
201.86056977276644,-47.4399572054562,-3.457922678617008,-6.914032997251628,0.108354463980008,4.064804,14.394595,14.93246,13.624953,1.0947435,5119.3765,1.307507000000001,-0.4311709597019231
201.88326920748895,-47.41776036765178,-3.101991964447067,-7.427614509141019,0.3115550523929926,3.4991002,17.188173,17.197231,16.647938,1.0046571,6938.5435,0.5492929999999987,4.655846992343331
201.87081868296892,-47.42098177840286,-2.881695042698799,-6.524246376255346,0.195942237703706,5.407031,14.816654,14.909087,14.552954,1.2088062,9721.576,0.3561329999999998,1.277294317401294
201.8624580694333,-47.388232569499635,-2.7770001807543023,-6.91876701977141,0.4668434242376914,4.961922,16.633354,16.994059,15.967701,1.3099134,5676.0093,1.026358,4.979210229472558
201.893053239014,-47.394502057424525,-2.825083220766847,-7.628614570826602,0.1784489504665644,4.8541484,15.28407,15.766151,14.623401,1.0306273,5740.554,1.1427500000000013,1.5416399901521451
201.9571227801032,-47.44979614561469,-2.6813469527866625,-6.92656348857964,1.3056074149017045,6.411125,18.49459,18.501284,17.618393,1.0543747,5401.008,0.8828909999999972,9.073653039469846
201.9830921915651,-47.43245913647653,-3.7240570911755566,-7.192458448345433,0.1329692346441545,4.4241953,14.829575,14.91207,14.672831,1.012295,7993.143,0.23923899999999954,0.4483308450660761
201.94888062951904,-47.429860908560606,-2.9974772157129848,-5.875237730821478,0.910309759140768,3.5202649,18.645296,18.793337,17.914616,1.1597382,5404.4277,0.8787210000000023,8.441241993444294
201.9601938141976,-47.42635949972924,-2.953886159352662,-7.135473604665991,0.1002813013720522,3.2817085,14.852924,14.938463,14.682603,1.006517,9124.997,0.2558600000000002,-0.14097619372098436
202.00480798042753,-47.417283809311435,-2.6558253088514334,-7.112274588138223,0.1670935145217888,5.608679,14.9221525,15.424921,14.254225,0.99320865,5839.463,1.1706959999999995,1.036950468735057
202.024924757313,-47.40448301543158,-2.0719709522264185,-6.544793754693747,0.7010230825475539,3.061969,18.385614,18.646416,17.824627,1.2719162,5649.7866,0.821788999999999,7.614275590960176
201.93584555128825,-47.40888899041615,-2.6337236002953004,-6.891904820176675,0.1530531063676634,6.1622853,14.215245,14.750406,13.521673,1.0553062,5545.8213,1.228733,0.13945574234381475
201.9656469337744,-47.39487842505906,-3.332989719578636,-7.023504369243664,0.194578411033533,5.3663335,15.36632,15.8596945,14.705363,0.9889325,5272.3755,1.1543314999999996,1.8117932626747404
201.8026170791039,-47.41816212852466,-2.9602498915521096,-7.109794913297289,0.2388792340864634,3.6953397,16.041962,16.378216,15.285175,0.9359477,5225.8945,1.0930409999999977,2.9328539895689385
201.79945127656728,-47.40074596173155,-3.060524322649176,-6.338765946877969,0.1771970140375995,5.3163953,14.11347,14.587858,13.378276,1.1141894,6000.1025,1.209582000000001,0.35575199639173505
201.80672579187456,-47.40228936997719,-3.0629199309154083,-6.58752520305786,0.9305372571324366,6.050616,17.489437,17.486538,16.569725,1.2641171,7247.138,0.9168130000000012,7.3331058311442625
201.7710533784495,-47.38293170543485,-3.863531019830394,-7.15474465613097,0.1527722987260828,3.1439288,15.330623,15.753808,14.625522,1.0210449,5574.0396,1.1282859999999992,1.2508460669755888
201.7641249739407,-47.393259913025474,-2.3426781389793385,-7.1026179354620576,0.2295456608812816,4.6355515,15.208532,15.597552,14.4836235,1.0054774,5855.2183,1.1139285,2.012877438393522
201.8348290660304,-47.35697694552813,-3.075015701575927,-6.109428184426564,0.8788664456760449,3.1857274,18.849928,19.230127,18.34422,1.0633322,5280.06,0.8859069999999996,8.569542419096113
201.7484356085263,-47.37850311326856,-3.677522682584187,-7.218929910780385,0.1834269214478277,4.310259,14.877899,15.336418,14.176221,1.0176944,5852.242,1.1601970000000001,1.195214385628379
201.73921876896887,-47.34206374322157,-3.101743689534119,-5.379727130834144,0.4277846137831607,3.0559287,17.524755,17.836315,16.976393,0.93779355,5383.708,0.8599219999999974,5.680880800789065
201.77311665837436,-47.331991469468264,-2.7854475894093857,-7.265039163845063,0.3088797529326465,3.5726385,16.975513,17.163204,16.188519,1.0364428,5785.578,0.9746850000000009,4.424460206158971
201.9398188281721,-47.33599725986471,-3.2591727714021834,-6.8726178410327945,0.2003249572118913,4.9624696,15.730125,16.189232,15.088971,1.0129635,5943.508,1.1002609999999997,2.2388002932530213
201.9126831247235,-47.3359616874909,-3.458570520793395,-7.047245613497001,0.1544689618713305,5.885944,14.448903,14.951962,13.7757435,0.97047186,6193.4766,1.1762184999999992,0.3931091391218846
201.9209628990813,-47.30317004950207,-2.883184444997344,-6.884985162582569,0.7136357514201899,3.6802888,18.408396,18.644386,17.792732,0.9867708,5655.5615,0.8516539999999999,7.675778995066079
201.44034108911836,-47.501510961258866,-3.457104327103713,-6.048257821072741,0.2109110954418971,5.727787,14.140271,14.625437,13.412483,1.32599,5740.488,1.2129539999999999,0.7607681367827599
201.45264043028536,-47.48435282391563,-3.406588094244791,-6.608243907950094,0.1049713792972655,3.6235862,12.820494,13.425937,12.069476,0.9846075,5818.187,1.3564609999999995,-2.074151481203703
201.4818565458281,-47.469655767590915,-2.970582348386434,-5.956398920251862,0.5922094074182995,3.6435258,17.525078,17.799034,17.058987,1.0405282,5964.7905,0.7400470000000006,6.387454510009782
201.50087322284313,-47.448411406412646,-2.3551584163768844,-5.888407691683861,0.200604820776622,4.176548,14.613214,14.705417,14.3173485,1.1051099,8407.823,0.38806850000000104,1.1249208271590074
201.42046396812435,-47.451960797866896,-3.0946278615486102,-7.215562233163027,0.3562103186636388,3.7236893,16.749132,17.203373,16.12784,1.1075994,5240.9087,1.075533,4.507664479535208
201.44271125869255,-47.418435846145314,-4.153673408087724,-6.980477536368886,0.913479983820336,3.8699038,17.96514,18.218466,17.412394,1.2917743,5619.0806,0.8060720000000003,7.768635177645763
201.48550688619204,-47.41998277944412,-3.1486935544368166,-6.5624955210074125,0.4297854484733515,8.380469,15.148203,15.581601,14.475723,1.2357132,6004.455,1.1058779999999988,3.3144615360620264
201.49835575520055,-47.41797332959971,-4.415501905689445,-6.511312409710085,0.4224720941512683,3.6991277,16.983875,17.340933,16.27891,1.1344554,5281.4194,1.062023,5.11286513735906
201.47157634083464,-47.39004439742178,-3.246032348035195,-6.556859358616902,0.6336631787277065,3.7224426,17.432985,17.663456,16.837757,1.0695955,5560.8726,0.8256990000000002,6.442277358097556
201.59001841241843,-47.423187151845156,-2.588288438891878,-6.8229926776777265,0.1562923014485051,4.86026,14.109373,14.612924,13.366563,0.9764895,5566.8286,1.2463610000000003,0.07906093165779993
201.58417667421728,-47.420566626407165,-2.3869414910784075,-6.579746443841827,0.1953475576087832,4.7946043,14.81746,14.871465,14.581537,0.9851895,10101.668,0.28992799999999974,1.2714999284910142
201.6262510923799,-47.40447184365457,-2.7574406646395566,-6.937563821925604,0.1398244908527097,6.2726183,13.127075,13.673229,12.401747,1.0279016,5426.794,1.271481999999999,-1.145008767034554
201.5607943631312,-47.41425160296897,-2.8981186655254794,-6.171201525021992,0.1806858983927391,6.763626,13.238223,13.845677,12.47375,1.2340457,4926.5625,1.3719269999999995,-0.4771557028620901
201.58952394153945,-47.393656385032045,-3.015839444526386,-6.529489874817471,0.1515636447896423,5.4995866,13.755393,14.277159,13.013912,1.0291293,5594.9663,1.2632469999999998,-0.34163179697346635
201.63376934799493,-47.37594083000713,-2.838270205530935,-6.76662051945288,0.3730471659111709,3.7999573,16.940767,17.241095,16.23588,1.1590699,5553.8433,1.0052149999999997,4.799585724726665
201.69502532017785,-47.35165721150531,-3.775474421203851,-5.594261355475588,0.791235205938969,4.9843674,17.337128,17.519432,16.647541,1.1737359,5761.429,0.871890999999998,6.828656014563798
201.62586964654943,-47.38001336927233,-2.9927551896109876,-6.960475945975215,0.5457464198016805,7.8984923,15.670346,16.061148,14.967314,1.3332131,5357.2705,1.0938339999999993,4.355300476688528
201.6270511507287,-47.37611794120643,-2.4039452176338525,-6.519224790265556,0.2338905673090336,4.991991,15.398341,15.878177,14.677581,1.0710545,5234.31,1.2005960000000009,2.2434045364027266
201.5964644050324,-47.33536509216311,-3.620139074671375,-6.560309892000172,0.4940660673554917,3.2688122,17.868145,18.21671,17.387135,1.0314981,5556.7407,0.8295749999999984,6.3370701370212785
201.5423195469339,-47.36654966973008,-2.9287804302735454,-6.1137888618289775,0.2210773590198098,3.101912,16.441523,16.864517,15.81054,1.041749,5713.481,1.0539769999999997,3.164244339391864
201.53656727558547,-47.355253373573774,-2.9698283973851667,-6.7889442960295385,0.1662159128670716,3.4976306,15.425053,15.796391,14.6790695,1.0686442,5753.3823,1.1173214999999992,1.528415995541902
201.52449277392012,-47.35243054063292,-2.8508931236680777,-7.014257518548488,0.1466590165023798,3.0335631,15.941057,16.401682,15.30086,0.9938161,5803.36,1.1008220000000009,1.7726008414194112
201.56620132404427,-47.34901715833344,-3.59254396130802,-7.098010521704737,1.301612036470008,5.006901,18.431524,18.863073,17.74324,1.2709253,4777.3657,1.1198329999999999,9.003931780115494
201.61371140915884,-47.35461013812634,-3.3133915182801084,-6.445536560446836,0.3794419777600634,3.7170193,17.218115,17.522,16.522577,0.9960929,5126.7,0.9994230000000002,5.113841876583555
201.63675229108617,-47.327338385330776,-3.374697939467884,-5.9306250493606605,0.5646422283379782,3.87041,17.971786,18.116243,17.28953,1.0527468,5814.5596,0.8267130000000016,6.730652774725424
201.60310932892793,-47.30068318273448,-2.8514494134825954,-7.166309738695296,0.1289876762489968,4.328782,14.722261,15.189883,14.037799,0.95719635,5722.292,1.1520840000000003,0.27500209441383916
201.65535522570087,-47.29274853867353,-2.620419641991014,-6.639738916027334,0.1409294752521472,6.13175,13.515239,14.0592985,12.802353,1.0534308,5885.35,1.2569455000000005,-0.7397518257727587
201.36770380681045,-47.3897810148618,-2.818071579674088,-6.3699946333533415,0.1523799379167064,7.204273,12.814243,13.4035015,12.064982,0.9839684,5894.9927,1.3385195000000003,-1.2711180385255432
201.39746730213596,-47.39186338506378,-2.763274226377358,-5.52171544712111,1.3004627558003357,3.0085948,18.826267,19.05985,18.156841,1.2337984,5470.786,0.9030090000000008,9.396756594339529
201.39513770850945,-47.37281737944554,-3.5315798335609716,-6.194346777242421,0.2602438171256819,3.5055308,16.646732,17.084904,16.038967,1.0312719,5820.925,1.0459370000000021,3.7236341016699157
201.4392701951637,-47.4006042830844,-3.722740044500637,-6.544901235904376,0.3266072657058999,3.8490658,15.89747,15.786311,16.111656,0.9405839,19992.982,-0.32534500000000044,3.467599209120227
201.48507009402195,-47.3669847441185,-2.553931573069708,-6.591104419235229,0.2127910851102105,4.8417945,15.502152,15.927115,14.825629,1.0067434,5665.008,1.1014860000000013,2.141919146109803
201.5006735204952,-47.364464616292544,-4.184187454310946,-7.3867337163009985,0.833835700166351,3.221651,18.75932,19.124212,18.197521,1.0274366,5380.2393,0.9266910000000017,8.364722426206963
201.46076440857507,-47.344798338121386,-3.5365724210480316,-5.641899210312191,0.9257608467797966,4.938786,18.292923,18.586027,17.713442,1.0107665,5426.8237,0.8725850000000008,8.125417046054146
201.46940596647417,-47.346584607942305,-3.1344488561270305,-6.9837883996724806,1.6286835930040515,5.182629,18.819077,18.949415,18.106216,1.1594353,5565.432,0.8431989999999985,9.87826060705724
201.37182358232056,-47.385021362972154,-3.8278428843163135,-6.665680584935105,0.2207201171131795,10.359419,12.623856,13.269267,11.853697,1.0818248,4443.482,1.4155699999999989,-0.6569344104697876
201.40319377289867,-47.34635117181837,-3.5502349291808626,-6.510058341441945,0.1519307730827657,3.0411167,15.644194,16.107061,15.002069,1.006014,5924.376,1.104992000000001,1.5524227385196223
201.4157835753978,-47.34277088127522,-3.319725147263144,-6.380064302291437,0.963002285607798,4.5754704,17.795153,18.046858,17.237076,1.3547906,5653.3423,0.809782000000002,7.7132895894423825
201.48314903859537,-47.31027454265123,-3.643975507977883,-5.917922552356005,0.848167356620581,3.1830475,18.511736,18.857935,17.990427,1.0925611,5504.9624,0.8675080000000008,8.154143768864383
201.42399917219052,-47.3074668073568,-2.9068107673890076,-6.459377128518863,0.3214622952245527,4.1469493,16.590858,17.02906,15.953378,0.88975537,5350.355,1.0756820000000005,4.126508206111424
201.6188877498008,-47.28840516975973,-2.5884852207015,-6.416365662580507,0.980828683833754,3.5504665,18.642117,18.948294,18.070333,0.9903527,5457.168,0.8779609999999991,8.600082790401494
201.6161639246695,-47.25136144598515,-3.540470024223664,-6.0002528557280765,0.930688527435849,3.1092362,18.49747,18.517635,17.725967,0.9665109,5556.2954,0.7916679999999978,8.341491802066638
201.489516048624,-47.2932486293086,-3.462973226025671,-6.771823289138673,0.1709625557860255,5.128244,14.607199,14.733784,14.376565,0.9414701,9095.634,0.3572190000000006,0.7717040082119535
201.81729929979963,-47.27825421638066,-3.692848064761292,-6.786441285006122,0.6984164360967038,3.3481107,18.749992,19.16133,18.254612,0.97242886,5455.751,0.9067179999999979,7.9705642561659005
201.69979582547285,-47.29825776850415,-3.4721522387519412,-6.64245319070881,0.5344713225750974,3.508351,17.892904,18.217522,17.475063,0.9800671,5789.9497,0.7424590000000002,6.532526039010136
201.6846833566649,-47.28036277877606,-3.020084625892377,-7.32788409044945,0.1801242542912185,4.8177266,15.028477,15.494691,14.368851,0.9939615,5857.282,1.1258400000000002,1.3063379793009489
201.69190338839172,-47.280776382114254,-3.628252538154201,-5.430861133615321,1.1496651973022909,3.0482295,18.742182,18.982141,18.10528,0.92016786,5490.3096,0.8768609999999981,9.045038922924427
201.76734117809536,-47.23674035195426,-2.852160792896903,-6.544846580485288,0.2430168165484895,3.0351057,17.017567,17.436567,16.439037,0.8992066,5463.9727,0.9975300000000011,3.94574863715855
201.81437381523827,-47.653640616494144,-3.3711167844299235,-7.034729732828781,0.6759007957580554,3.6208386,18.289007,18.624472,17.839613,1.0416659,5674.165,0.7848590000000009,7.43842178875785
201.7810808921996,-47.65251471915834,-3.7177550716404255,-6.609121133910076,0.6980808411496362,3.0624325,18.293036,18.39119,17.583706,1.0729418,5591.638,0.8074840000000023,7.512564594722043
201.72235959185457,-47.642262070906845,-3.150520091174447,-6.227161127232973,0.1962985573404057,4.026669,15.542454,15.540834,15.430392,1.0036238,13075.316,0.11044200000000082,2.007039539227657
201.71051399528335,-47.63077951107816,-4.156889986152957,-6.587761582009239,0.1551386944311534,6.7362256,13.495957,14.069341,12.763683,1.0397351,5489.6167,1.3056579999999993,-0.5504423383966301
201.81927945146924,-47.60683124467405,-3.5481983275428712,-7.172411586444737,0.1532702981074614,7.547349,13.04189,13.646558,12.29279,1.0173032,5817.433,1.3537680000000005,-1.0308199895187329
201.78651833440148,-47.60199223385843,-3.94106077944447,-6.172462129600692,0.5682896298517693,3.637445,17.802309,17.963453,17.155186,1.1030009,5691.489,0.8082670000000007,6.575157655560229
201.81266858310724,-47.58985159061143,-3.8512223395606937,-7.069572820237006,0.1202014284782937,5.5852356,13.289708,13.877055,12.552411,1.0276556,5174.8833,1.324644000000001,-1.3107438556533282
201.7692670119104,-47.60732531479974,-3.990342520172194,-6.728760538267829,0.2076554660576376,5.410488,14.41943,14.902511,13.684814,1.1472405,5601.15,1.2176970000000011,1.0061468370519275
201.75894074659575,-47.58700573581232,-3.5721661480180416,-6.627306347056063,0.1415071474150584,4.9398136,13.6805315,14.245805,12.940754,1.3139062,5076.836,1.3050510000000006,-0.5655766185597244
201.7675993890704,-47.58397623195866,-3.3252336262944047,-7.331810591388211,0.1957488035336546,3.2805667,15.94387,15.826691,15.655911,0.944933,16190.027,0.1707800000000006,2.4023655811002342
